"time","open","high","low","close","volume","volumeq"
"2020-07-12 21:00:00+00",9220.28,9232.87,9212.83,9230.87,751.4,6932001
"2020-07-12 20:00:00+00",9218.54,9235,9157.5,9220.28,1816.35,16702318
"2020-07-12 19:00:00+00",9216.83,9223.56,9209.47,9218.54,603.69,5563816.5
"2020-07-12 18:00:00+00",9216.23,9220,9206.1,9216.83,549.91,5065815.5
"2020-07-12 17:00:00+00",9215.69,9224.37,9203.32,9216.23,1136.86,10477616
"2020-07-12 16:00:00+00",9216.34,9226.53,9207,9215.69,1041.65,9599016
"2020-07-12 15:00:00+00",9210,9228.32,9197.84,9216.34,1280.6,11798145
"2020-07-12 14:00:00+00",9267.28,9345,9182,9210,6483.22,5.994828E+7
"2020-07-12 13:00:00+00",9245.28,9271.74,9243,9267.28,932.47,8634627
"2020-07-12 12:00:00+00",9258.16,9261.65,9242.08,9245.28,1064.1,9843863
"2020-07-12 11:00:00+00",9262.12,9271.97,9254.81,9258.16,888.02,8226217.5
"2020-07-12 10:00:00+00",9254.52,9262.83,9241.51,9262.12,869.9,8049649.5
"2020-07-12 09:00:00+00",9255.92,9273.2,9250,9254.52,729.74,6759067
"2020-07-12 08:00:00+00",9255.59,9267.13,9242.9,9255.92,844.81,7820071.5
"2020-07-12 07:00:00+00",9270.51,9272.33,9250.64,9255.59,677.09,6270310.5
"2020-07-12 06:00:00+00",9269.11,9278.08,9253.48,9270.51,739.78,6855454
"2020-07-12 05:00:00+00",9272.47,9286.69,9261.22,9269.11,788.58,7315436.5
"2020-07-12 04:00:00+00",9270.16,9284.15,9266.51,9272.47,858.52,7964222
"2020-07-12 03:00:00+00",9268.56,9280.01,9260.09,9270.16,761.17,7055385
"2020-07-12 02:00:00+00",9250.99,9294,9243.48,9268.56,1859.8,1.72399E+7
"2020-07-12 01:00:00+00",9234.03,9268.52,9230.61,9250.99,994.54,9199385
"2020-07-12 00:00:00+00",9218.41,9253,9218.02,9234.03,718.69,6638828.5
"2020-07-11 23:00:00+00",9220.21,9236.11,9210.36,9218.41,835.24,7704424
"2020-07-11 22:00:00+00",9216.86,9224.68,9207.74,9220.21,436.29,4020772
"2020-07-11 21:00:00+00",9205.11,9217.24,9201.55,9216.86,635.63,5853999
"2020-07-11 20:00:00+00",9225.64,9226.61,9201.94,9205.11,659.88,6078794
"2020-07-11 19:00:00+00",9219.5,9230.59,9203,9225.64,669.31,6170013.5
"2020-07-11 18:00:00+00",9217.48,9224.46,9203.57,9219.5,747.82,6892276
"2020-07-11 17:00:00+00",9226.65,9253.79,9210.01,9217.48,1284.92,11859232
"2020-07-11 16:00:00+00",9231.35,9233.16,9220.33,9226.65,756.66,6981417.5
"2020-07-11 15:00:00+00",9224.66,9235.63,9203.99,9231.35,1058.36,9757256
"2020-07-11 14:00:00+00",9208.94,9229.41,9201,9224.66,913.99,8421925
"2020-07-11 13:00:00+00",9200.37,9223.37,9195,9208.94,739.26,6811972.5
"2020-07-11 12:00:00+00",9210.84,9224,9197.49,9200.37,973.63,8967159
"2020-07-11 11:00:00+00",9206.93,9234.48,9200,9210.84,1022.97,9428304
"2020-07-11 10:00:00+00",9258.56,9259.99,9178.25,9206.93,2830.86,2.607014E+7
"2020-07-11 09:00:00+00",9268.8,9269.98,9255.93,9258.56,763.41,7071925.5
"2020-07-11 08:00:00+00",9256.57,9279.56,9255,9268.8,911.98,8453266
"2020-07-11 07:00:00+00",9260.41,9268.82,9253.21,9256.57,840.91,7789069.5
"2020-07-11 06:00:00+00",9257.99,9275.48,9257.35,9260.41,852.2,7896474.5
"2020-07-11 05:00:00+00",9268.2,9278.39,9253.13,9257.99,826.02,7651341.5
"2020-07-11 04:00:00+00",9277.9,9289.23,9257.54,9268.2,1025.29,9513184
"2020-07-11 03:00:00+00",9285.49,9291.06,9270.01,9277.9,779.72,7234274
"2020-07-11 02:00:00+00",9278.69,9287.95,9266.64,9285.49,981.54,9105889
"2020-07-11 01:00:00+00",9288.34,9299.28,9270.99,9278.69,1296.78,12038315
"2020-07-11 00:00:00+00",9227.88,9317.48,9225.91,9288.34,2190.94,20339176
"2020-07-10 23:00:00+00",9216.57,9243.99,9212.25,9227.88,932.44,8609407
"2020-07-10 22:00:00+00",9231.89,9234.99,9210,9216.57,810.18,7471858
"2020-07-10 21:00:00+00",9235.57,9255.5,9229.53,9231.89,1200.85,11099691
"2020-07-10 20:00:00+00",9219.5,9241.64,9219.05,9235.57,1014.73,9.36749E+6
"2020-07-10 19:00:00+00",9221.8,9227.43,9209.37,9219.5,1072.8,9888597
"2020-07-10 18:00:00+00",9223.05,9227.96,9206,9221.8,1172.6,10805937
"2020-07-10 17:00:00+00",9245.92,9252.41,9210.25,9223.05,1902.64,1.755364E+7
"2020-07-10 16:00:00+00",9189.68,9249,9184.05,9245.92,2318.37,21387104
"2020-07-10 15:00:00+00",9185.37,9196.03,9166,9189.68,1464.39,1.344576E+7
"2020-07-10 14:00:00+00",9186.11,9201.32,9163.56,9185.37,1561.53,14343717
"2020-07-10 13:00:00+00",9161.49,9196,9160.59,9186.11,1437.04,13190231
"2020-07-10 12:00:00+00",9183.78,9205.26,9159.14,9161.49,1866.84,1.714312E+7
"2020-07-10 11:00:00+00",9184.58,9190.31,9157.95,9183.78,1587.24,14565092
"2020-07-10 10:00:00+00",9174.83,9188.91,9165.54,9184.58,1481.58,13597727
"2020-07-10 09:00:00+00",9154.99,9199.86,9153.38,9174.83,2065.03,1.895276E+7
"2020-07-10 08:00:00+00",9143.05,9167,9128.06,9154.99,2365.55,21648784
"2020-07-10 07:00:00+00",9148.6,9169.73,9143.03,9143.05,1972.55,1.806123E+7
"2020-07-10 06:00:00+00",9146.42,9167.9,9125,9148.6,2074.54,18976834
"2020-07-10 05:00:00+00",9222.7,9227.46,9128,9146.42,3097.97,28403742
"2020-07-10 04:00:00+00",9215.17,9231.19,9208.16,9222.7,766.12,7064167.5
"2020-07-10 03:00:00+00",9223.89,9230,9193.11,9215.17,1211.3,11160167
"2020-07-10 02:00:00+00",9214.03,9233.01,9211.61,9223.89,1051.83,9700783
"2020-07-10 01:00:00+00",9232.43,9237.55,9207.21,9214.03,1676.45,15461884
"2020-07-10 00:00:00+00",9242.5,9242.51,9220,9232.43,906.56,8367101.5
"2020-07-09 23:00:00+00",9248.69,9253.9,9216.68,9242.5,1137.79,1.050567E+7
"2020-07-09 22:00:00+00",9233.16,9252.22,9229.41,9248.69,1126.45,10412402
"2020-07-09 21:00:00+00",9218.14,9243.07,9206.62,9233.16,1161.72,10717179
"2020-07-09 20:00:00+00",9224.99,9230,9188,9218.14,1494.86,13768814
"2020-07-09 19:00:00+00",9208.99,9233.29,9199.01,9224.99,1435.6,13227826
"2020-07-09 18:00:00+00",9220.78,9239.53,9200.48,9208.99,1829.05,16862688
"2020-07-09 17:00:00+00",9208.58,9235.01,9185.33,9220.78,2452.97,22599868
"2020-07-09 16:00:00+00",9295.9,9295.9,9160,9208.58,8001.83,7.376807E+7
"2020-07-09 15:00:00+00",9393.25,9394.48,9270,9295.9,4653.61,43456796
"2020-07-09 14:00:00+00",9422.61,9426.87,9373.53,9393.25,1880.65,17670758
"2020-07-09 13:00:00+00",9401.71,9432.92,9392.59,9422.61,2035.88,19156798
"2020-07-09 12:00:00+00",9364.04,9403.16,9355.56,9401.71,1817.32,1.705314E+7
"2020-07-09 11:00:00+00",9383.92,9388.35,9326,9364.04,2556.12,23944378
"2020-07-09 10:00:00+00",9397.49,9398.07,9379.27,9383.92,1454.18,13651881
"2020-07-09 09:00:00+00",9402.32,9405,9390.77,9397.49,1193.54,11216071
"2020-07-09 08:00:00+00",9412,9413.92,9386.27,9402.32,1798.05,16904586
"2020-07-09 07:00:00+00",9381.58,9419.61,9378.31,9412,1315.21,12365239
"2020-07-09 06:00:00+00",9387.26,9405.88,9379.01,9381.58,1409.68,13238779
"2020-07-09 05:00:00+00",9385.02,9403.96,9375.95,9387.26,1279.8,12020283
"2020-07-09 04:00:00+00",9382.5,9392.72,9372.27,9385.02,1127.52,10579978
"2020-07-09 03:00:00+00",9382.01,9406.16,9360,9382.5,2268.78,21289872
"2020-07-09 02:00:00+00",9410,9410.46,9378.89,9382.01,1797.98,1.689E+7
"2020-07-09 01:00:00+00",9436.06,9440.79,9392,9410,1909.3,1.797232E+7
"2020-07-09 00:00:00+00",9448.87,9449.95,9418.65,9436.06,1419.93,13392382
"2020-07-08 23:00:00+00",9429.99,9468,9424.6,9448.87,2218.45,2.096615E+7
"2020-07-08 22:00:00+00",9433.35,9437.2,9416.99,9429.99,1407.05,13263799
"2020-07-08 21:00:00+00",9430,9445,9406.48,9433.35,3509.99,33094812
"2020-07-08 20:00:00+00",9413.87,9445,9413.68,9430,1738.76,16398978
"2020-07-08 19:00:00+00",9422,9430,9396.33,9413.87,1349.96,12710366
"2020-07-08 18:00:00+00",9411.43,9428,9399.13,9422,1539.65,14497726
"2020-07-08 17:00:00+00",9411.72,9432,9381.6,9411.43,3045.29,28657484
"2020-07-08 16:00:00+00",9425.01,9440,9390.69,9411.72,2832.7,26683482
"2020-07-08 15:00:00+00",9437.99,9470,9407.66,9425.01,4999.63,47174164
"2020-07-08 14:00:00+00",9297.47,9453.98,9293.63,9437.99,7218.12,6.765883E+7
"2020-07-08 13:00:00+00",9309.83,9330,9284,9297.47,2942.9,27378756
"2020-07-08 12:00:00+00",9292.1,9310,9281,9309.83,1882.44,17500412
"2020-07-08 11:00:00+00",9283.52,9301.24,9278,9292.1,1743.88,16200187
"2020-07-08 10:00:00+00",9285.62,9293.87,9265.71,9283.52,1778.84,1.650522E+7
"2020-07-08 09:00:00+00",9284.15,9302.31,9238,9285.62,2302.1,21367764
"2020-07-08 08:00:00+00",9267.99,9291.55,9260.76,9284.15,1680.68,15598792
"2020-07-08 07:00:00+00",9270.63,9283.19,9258.76,9267.99,1353.27,12547825
"2020-07-08 06:00:00+00",9264.28,9281.81,9253.51,9270.63,1191.68,11045561
"2020-07-08 05:00:00+00",9311.23,9320,9253.67,9264.28,2315.37,21495948
"2020-07-08 04:00:00+00",9302.01,9322.59,9286.66,9311.23,2515.17,23406328
"2020-07-08 03:00:00+00",9277.18,9310.74,9276.64,9302.01,2241.16,20831564
"2020-07-08 02:00:00+00",9243.19,9280.28,9243.18,9277.18,1661.74,15396824
"2020-07-08 01:00:00+00",9257.39,9266.17,9231,9243.19,1251.77,11571525
"2020-07-08 00:00:00+00",9247.41,9270,9241.57,9257.39,1144.29,10590045
"2020-07-07 23:00:00+00",9244.78,9260,9232.72,9247.41,956.36,8842088
"2020-07-07 22:00:00+00",9253.5,9260,9230.93,9244.78,918.91,8.49565E+6
"2020-07-07 21:00:00+00",9238.5,9255,9203,9253.5,2024.86,18678986
"2020-07-07 20:00:00+00",9270,9272,9230,9238.5,1563.76,14462276
"2020-07-07 19:00:00+00",9281.71,9284.07,9255.23,9270,1113.5,10323558
"2020-07-07 18:00:00+00",9259.06,9283.93,9256.24,9281.71,1209.76,11215226
"2020-07-07 17:00:00+00",9275.66,9280,9254.23,9259.06,1494.13,13848794
"2020-07-07 16:00:00+00",9254.24,9276,9246.81,9275.66,1305.05,12088606
"2020-07-07 15:00:00+00",9262.99,9283.06,9245,9254.24,1814.91,16819492
"2020-07-07 14:00:00+00",9267.05,9271,9236,9262.99,1607.4,14872674
"2020-07-07 13:00:00+00",9270.52,9290.28,9253.34,9267.05,1540.25,14280179
"2020-07-07 12:00:00+00",9248.76,9274,9237.1,9270.52,1151.81,10659243
"2020-07-07 11:00:00+00",9228.28,9255,9220.9,9248.76,1347.03,1.244677E+7
"2020-07-07 10:00:00+00",9264.98,9266.86,9220.04,9228.28,1670.9,15441265
"2020-07-07 09:00:00+00",9262.01,9275.33,9237.91,9264.98,1319.92,1.222637E+7
"2020-07-07 08:00:00+00",9271.68,9271.68,9238,9262.01,1548.17,14327267
"2020-07-07 07:00:00+00",9287.55,9289.7,9238.22,9271.68,1895.45,17558132
"2020-07-07 06:00:00+00",9281.75,9300,9268.05,9287.55,1298.13,12053248
"2020-07-07 05:00:00+00",9295.58,9307.53,9280.73,9281.75,1165.74,10834081
"2020-07-07 04:00:00+00",9284.53,9316.77,9279.11,9295.58,1021.52,9.49941E+6
"2020-07-07 03:00:00+00",9308.99,9308.99,9256.4,9284.53,1998.31,18543212
"2020-07-07 02:00:00+00",9328.02,9332.66,9306.11,9308.99,1380.18,12862343
"2020-07-07 01:00:00+00",9344.2,9379.42,9327.02,9328.02,2096.97,19607612
"2020-07-07 00:00:00+00",9288.83,9375,9285.12,9344.2,3184.09,2.973053E+7
"2020-07-06 23:00:00+00",9272.12,9292.37,9263.99,9288.83,1157.12,10735498
"2020-07-06 22:00:00+00",9274.39,9299,9269.75,9272.12,1004.48,9322892
"2020-07-06 21:00:00+00",9289.65,9300,9255.92,9274.39,1457.02,13514476
"2020-07-06 20:00:00+00",9294.34,9298.97,9262.44,9289.65,1808.24,16782084
"2020-07-06 19:00:00+00",9310.25,9320,9283.99,9294.34,1539.38,14316828
"2020-07-06 18:00:00+00",9315.93,9323.73,9304.6,9310.25,1650.94,1.537512E+7
"2020-07-06 17:00:00+00",9305.02,9349,9292.76,9315.93,3678.23,3.428218E+7
"2020-07-06 16:00:00+00",9257.72,9320,9247.28,9305.02,4748.59,44081976
"2020-07-06 15:00:00+00",9250.42,9259.05,9225,9257.72,1899.22,1.755054E+7
"2020-07-06 14:00:00+00",9270.44,9278,9232.05,9250.42,2921.5,27033256
"2020-07-06 13:00:00+00",9222.96,9275,9195.71,9270.44,3796.95,3.507908E+7
"2020-07-06 12:00:00+00",9192.58,9229.96,9190,9222.96,2101.93,19344986
"2020-07-06 11:00:00+00",9203.18,9210.46,9172,9192.58,1829.42,16815118
"2020-07-06 10:00:00+00",9192.02,9205,9179.62,9203.18,2088.67,19195802
"2020-07-06 09:00:00+00",9200.08,9205.61,9180.38,9192.02,1748.8,16076931
"2020-07-06 08:00:00+00",9224.98,9240,9176.14,9200.08,3322.74,30574306
"2020-07-06 07:00:00+00",9111.18,9233.33,9106.29,9224.98,7350,6.751887E+7
"2020-07-06 06:00:00+00",9089.7,9112.58,9078.68,9111.18,1543.23,14036484
"2020-07-06 05:00:00+00",9087.91,9097,9079.89,9089.7,983.26,8.93691E+6
"2020-07-06 04:00:00+00",9090.7,9096.98,9074.75,9087.91,820.7,7.45735E+6
"2020-07-06 03:00:00+00",9088.14,9119.12,9085.29,9090.7,1549.23,14105038
"2020-07-06 02:00:00+00",9064.6,9089.53,9064.59,9088.14,1028.95,9342101
"2020-07-06 01:00:00+00",9069.41,9086.48,9055.92,9064.6,1250.46,11340015
"2020-07-06 00:00:00+00",9072.56,9095.07,9058.5,9069.41,1379.79,12521435
"2020-07-05 23:00:00+00",9031.39,9108.46,9024.93,9072.56,2313.98,20980126
"2020-07-05 22:00:00+00",9012.05,9056,8893.03,9031.39,4171.5,37434424
"2020-07-05 21:00:00+00",9029.23,9034.78,9010,9012.05,721.73,6514259
"2020-07-05 20:00:00+00",9041.7,9053.64,9028.18,9029.23,510.16,4612498
"2020-07-05 19:00:00+00",9029.87,9044.89,9028.71,9041.7,554.33,5009618.5
"2020-07-05 18:00:00+00",9031.87,9045.63,9023.87,9029.87,794.94,7182882
"2020-07-05 17:00:00+00",9028,9050,9018.05,9031.87,1287.45,11625522
"2020-07-05 16:00:00+00",9035.19,9068,9021,9028,1524.38,13788198
"2020-07-05 15:00:00+00",9012,9035.2,8997.93,9035.19,1105.7,9974251
"2020-07-05 14:00:00+00",9042.49,9043.62,9011.68,9012,1338.76,12082489
"2020-07-05 13:00:00+00",9034.48,9044.88,9009.99,9042.49,1275.38,11515034
"2020-07-05 12:00:00+00",9031.37,9047.36,9029.6,9034.48,869,7854550.5
"2020-07-05 11:00:00+00",9019.57,9047,8996.16,9031.37,1983.57,1.79101E+7
"2020-07-05 10:00:00+00",9068.57,9071,8980,9019.57,2387.66,21567042
"2020-07-05 09:00:00+00",9061.99,9074.85,9050,9068.57,1137.45,10307214
"2020-07-05 08:00:00+00",9059,9070.84,9040,9061.99,1560.59,14136117
"2020-07-05 07:00:00+00",9076.71,9085.31,9048.36,9059,2510.04,22764022
"2020-07-05 06:00:00+00",9124.51,9129.2,9065.54,9076.71,2185.18,19899142
"2020-07-05 05:00:00+00",9129.8,9132.44,9115,9124.51,921.67,8407656
"2020-07-05 04:00:00+00",9118.01,9131.15,9112.38,9129.8,827.63,7551655
"2020-07-05 03:00:00+00",9126.61,9132.67,9113.88,9118.01,543.18,4955277.5
"2020-07-05 02:00:00+00",9134.24,9138.89,9120,9126.61,678,6189923.5
"2020-07-05 01:00:00+00",9135.46,9145.24,9125.26,9134.24,1491.56,13627008
"2020-07-05 00:00:00+00",9129.58,9140,9111.61,9135.46,637.77,5818506.5
"2020-07-04 23:00:00+00",9117.13,9130.99,9108.33,9129.58,663.36,6050358.5
"2020-07-04 22:00:00+00",9130.07,9140,9112.38,9117.13,831.44,7.58987E+6
"2020-07-04 21:00:00+00",9129.31,9146.86,9118.38,9130.07,893.6,8158785
"2020-07-04 20:00:00+00",9139.82,9145.17,9106.17,9129.31,1200.15,10952045
"2020-07-04 19:00:00+00",9169.75,9190,9120.17,9139.82,2336.47,21391682
"2020-07-04 18:00:00+00",9073.6,9190,9067.5,9169.75,3722.68,3.403882E+7
"2020-07-04 17:00:00+00",9066.01,9074.7,9061.55,9073.6,840.06,7618048.5
"2020-07-04 16:00:00+00",9069.08,9071.96,9050,9066.01,1030.22,9336061
"2020-07-04 15:00:00+00",9079.11,9085,9067,9069.08,836.76,7592774
"2020-07-04 14:00:00+00",9069.12,9084.79,9066,9079.11,1103.28,1.001121E+7
"2020-07-04 13:00:00+00",9057.69,9075.82,9040.04,9069.12,1736.63,15739984
"2020-07-04 12:00:00+00",9062.58,9077.5,9051.43,9057.69,1599.75,14498464
"2020-07-04 11:00:00+00",9071.85,9073.91,9055,9062.58,1109.66,10059193
"2020-07-04 10:00:00+00",9075.99,9078,9066.77,9071.85,868.05,7874868.5
"2020-07-04 09:00:00+00",9073.54,9085,9070.62,9075.99,743.18,6746913.5
"2020-07-04 08:00:00+00",9078.68,9087.42,9067.19,9073.54,842.78,7650085.5
"2020-07-04 07:00:00+00",9091.59,9092.77,9070.33,9078.68,643.63,5844992.5
"2020-07-04 06:00:00+00",9085.74,9095,9071.5,9091.59,777.75,7066097.5
"2020-07-04 05:00:00+00",9085.02,9094.47,9077.42,9085.74,649.25,5899331.5
"2020-07-04 04:00:00+00",9087.83,9099,9077.14,9085.02,557.38,5064831.5
"2020-07-04 03:00:00+00",9072,9096.19,9064.88,9087.83,1196.93,10874864
"2020-07-04 02:00:00+00",9072.41,9079.01,9051.12,9072,668.07,6057489
"2020-07-04 01:00:00+00",9058.26,9080.78,9045.34,9072.41,953.14,8.64078E+6
"2020-07-04 00:00:00+00",9083.99,9084,9037.47,9058.26,1500.92,13604419
"2020-07-03 23:00:00+00",9096.61,9104,9080.76,9083.99,801.41,7285976.5
"2020-07-03 22:00:00+00",9088.49,9097.85,9082.07,9096.61,611.94,5561409.5
"2020-07-03 21:00:00+00",9085.72,9096.59,9068.99,9088.49,936.99,8507894
"2020-07-03 20:00:00+00",9079.26,9089.55,9067.67,9085.72,947.3,8598583
"2020-07-03 19:00:00+00",9088.23,9092.69,9069.74,9079.26,1011.86,9190241
"2020-07-03 18:00:00+00",9089.27,9104,9083.26,9088.23,1081.03,9.82814E+6
"2020-07-03 17:00:00+00",9100.39,9114,9080,9089.27,1616.13,14701246
"2020-07-03 16:00:00+00",9086.63,9105.69,9086.63,9100.39,1428.65,12997367
"2020-07-03 15:00:00+00",9088.24,9100,9075,9086.63,1312.64,11928966
"2020-07-03 14:00:00+00",9107.98,9122,9087.67,9088.24,1341.94,12221809
"2020-07-03 13:00:00+00",9097,9113.6,9090.33,9107.98,1263.95,11503126
"2020-07-03 12:00:00+00",9076.53,9100,9066.72,9097,1390.15,12624387
"2020-07-03 11:00:00+00",9077.75,9085.49,9053.12,9076.53,1657.51,15034185
"2020-07-03 10:00:00+00",9101,9110.11,9038.7,9077.75,2651.26,24081294
"2020-07-03 09:00:00+00",9105.05,9125,9093.42,9101,1793.9,16342584
"2020-07-03 08:00:00+00",9095.7,9109,9087.13,9105.05,1180.08,10736595
"2020-07-03 07:00:00+00",9109.56,9118.36,9090.89,9095.7,956.09,8701893
"2020-07-03 06:00:00+00",9095.21,9114.66,9084.4,9109.56,1080,9828917
"2020-07-03 05:00:00+00",9092.84,9099.25,9076.03,9095.21,746.42,6785953
"2020-07-03 04:00:00+00",9096.58,9103.89,9087.32,9092.84,658.17,5987019
"2020-07-03 03:00:00+00",9107.92,9121.23,9094,9096.58,685.58,6243667.5
"2020-07-03 02:00:00+00",9097.77,9123.07,9086,9107.92,913.43,8317187.5
"2020-07-03 01:00:00+00",9086.54,9106.96,9064.67,9097.77,1376.08,12510892
"2020-07-03 00:00:00+00",9099.81,9105.86,9078.67,9086.54,1075.57,9778898
"2020-07-02 23:00:00+00",9126.55,9145.42,9080.05,9099.81,1676.81,15277061
"2020-07-02 22:00:00+00",9077.5,9150,9068.24,9126.55,1631.51,14850766
"2020-07-02 21:00:00+00",9055.15,9085,9035,9077.5,1293.63,11724201
"2020-07-02 20:00:00+00",9066.11,9078.01,9030,9055.15,1497.78,13563714
"2020-07-02 19:00:00+00",9066.34,9082.24,9027,9066.11,1821.99,16507017
"2020-07-02 18:00:00+00",9044.36,9080.82,9015,9066.34,2142.04,19384604
"2020-07-02 17:00:00+00",9048.92,9071.03,8940,9044.36,5895.02,53148336
"2020-07-02 16:00:00+00",9195,9196.02,9025,9048.92,7168.29,6.5132E+7
"2020-07-02 15:00:00+00",9246.92,9255,9190.04,9195,1664.06,1.535359E+7
"2020-07-02 14:00:00+00",9242.58,9257.72,9222.06,9246.92,2042.52,18872802
"2020-07-02 13:00:00+00",9197.01,9243.98,9180.54,9242.58,1987.08,18314536
"2020-07-02 12:00:00+00",9206.45,9206.97,9173.91,9197.01,1525.8,14018899
"2020-07-02 11:00:00+00",9210.06,9213.83,9185.12,9206.45,1363.27,12539071
"2020-07-02 10:00:00+00",9208.45,9220,9193.75,9210.06,1359.27,12517354
"2020-07-02 09:00:00+00",9208,9216.97,9170.01,9208.45,1997.86,18371386
"2020-07-02 08:00:00+00",9204.88,9218.81,9197.83,9208,1184.03,10903653
"2020-07-02 07:00:00+00",9209.68,9214.96,9166.6,9204.88,2572.9,23654962
"2020-07-02 06:00:00+00",9237.02,9260.84,9202.79,9209.68,1653.09,15265212
"2020-07-02 05:00:00+00",9237.88,9244.49,9226,9237.02,793.77,7331089.5
"2020-07-02 04:00:00+00",9238.45,9249.99,9230.77,9237.88,613.59,5669376
"2020-07-02 03:00:00+00",9248.72,9261.96,9238.43,9238.45,959.45,8.87482E+6
"2020-07-02 02:00:00+00",9226.01,9248.72,9218.06,9248.72,818.92,7559904
"2020-07-02 01:00:00+00",9232,9245.58,9215.12,9226.01,986.91,9111219
"2020-07-02 00:00:00+00",9240.35,9249.1,9222.54,9232,882.44,8151781.5
"2020-07-01 23:00:00+00",9238.51,9247.43,9210.16,9240.35,991.86,9154521
"2020-07-01 22:00:00+00",9235.01,9245.24,9219.14,9238.51,1004.07,9270305
"2020-07-01 21:00:00+00",9240.01,9259.97,9231.12,9235.01,1234.22,11411742
"2020-07-01 20:00:00+00",9255.35,9270,9235,9240.01,1280.12,11850556
"2020-07-01 19:00:00+00",9279.01,9283.16,9246.42,9255.35,1636.92,15160977
"2020-07-01 18:00:00+00",9285,9289.97,9260.86,9279.01,1762.76,16354134
"2020-07-01 17:00:00+00",9263.94,9292,9232.7,9285,3681.99,34133128
"2020-07-01 16:00:00+00",9216.53,9268.38,9212.7,9263.94,2246.24,20750774
"2020-07-01 15:00:00+00",9211.96,9245.99,9207.92,9216.53,2365.71,21824928
"2020-07-01 14:00:00+00",9165.44,9254,9150,9211.96,4532.86,41731892
"2020-07-01 13:00:00+00",9158.98,9166.53,9135.07,9165.44,1369.35,12527932
"2020-07-01 12:00:00+00",9150.56,9160,9133.1,9158.98,1587.11,14516532
"2020-07-01 11:00:00+00",9164.99,9175,9140.24,9150.56,1357.03,12421473
"2020-07-01 10:00:00+00",9173.81,9185.14,9154.2,9164.99,1452.27,13317785
"2020-07-01 09:00:00+00",9135.37,9200,9135.02,9173.81,2539.26,23290152
"2020-07-01 08:00:00+00",9134.74,9158,9128.62,9135.37,1375.05,1.257516E+7
"2020-07-01 07:00:00+00",9142.62,9148.76,9125.31,9134.74,1043.11,9531275
"2020-07-01 06:00:00+00",9147.3,9153.5,9131,9142.62,751.76,6873861.5
"2020-07-01 05:00:00+00",9138.59,9162.85,9138.17,9147.3,1116.29,10215681
"2020-07-01 04:00:00+00",9135.11,9141.66,9113.11,9138.59,672.28,6.13785E+6
"2020-07-01 03:00:00+00",9125,9146.67,9112.87,9135.11,1075.68,9827406
"2020-07-01 02:00:00+00",9122,9131.73,9101,9125,792.51,7.22639E+6
"2020-07-01 01:00:00+00",9138.55,9138.55,9080.1,9122,1737.64,15831395
"2020-07-01 00:00:00+00",9134.01,9158.87,9129.39,9138.55,831.5,7605295.5
"2020-06-30 23:00:00+00",9160.19,9163.39,9125,9134.01,827.25,7561819
"2020-06-30 22:00:00+00",9151.52,9172.44,9149.41,9160.19,732.7,6711225.5
"2020-06-30 21:00:00+00",9134.73,9158.91,9130,9151.52,792.69,7251560.5
"2020-06-30 20:00:00+00",9131.11,9154.29,9095.12,9134.73,1409.2,12865919
"2020-06-30 19:00:00+00",9147.48,9153.68,9126.58,9131.11,871.17,7963611
"2020-06-30 18:00:00+00",9174.71,9177.11,9122.67,9147.48,1310.86,11992228
"2020-06-30 17:00:00+00",9169.57,9179.29,9153.16,9174.71,1111.11,10185244
"2020-06-30 16:00:00+00",9181.21,9189,9157.88,9169.57,1720.92,15788719
"2020-06-30 15:00:00+00",9131.1,9183.01,9125.67,9181.21,1845.01,16895312
"2020-06-30 14:00:00+00",9121.77,9156.63,9064.89,9131.1,4052.71,36904176
"2020-06-30 13:00:00+00",9148.9,9148.9,9112,9121.77,1551.13,14158827
"2020-06-30 12:00:00+00",9151.88,9161.35,9132.06,9148.9,1137.91,10407596
"2020-06-30 11:00:00+00",9153.31,9171.58,9144.14,9151.88,1133.58,10378793
"2020-06-30 10:00:00+00",9134.33,9174,9131.38,9153.31,1445.81,13235347
"2020-06-30 09:00:00+00",9144.88,9145.99,9113.55,9134.33,1176.98,10749706
"2020-06-30 08:00:00+00",9149.75,9159.74,9130.67,9144.88,1131.92,10346284
"2020-06-30 07:00:00+00",9128,9155.09,9111.94,9149.75,1629.59,1.489131E+7
"2020-06-30 06:00:00+00",9157.02,9165.29,9116.92,9128,1912.41,17485414
"2020-06-30 05:00:00+00",9161.65,9178.87,9149.68,9157.02,829.91,7607258
